season_type,climate_year,enso_phase,station,PRCPTOT,Rx1day,Rx5day,SDII,R95p,R99p,CWD,CDD,source_type,model
HOT_DRY,2012,NEUTRAL,500005,167.69616617,16.251,47.690580000000004,3.903420000000001,0.0,0.0,5,71,RAW_CMIP6,EC-Earth3
HOT_DRY,2012,NEUTRAL,500006,167.69616617,16.251,47.690580000000004,3.903420000000001,0.0,0.0,5,71,RAW_CMIP6,EC-Earth3
HOT_DRY,2012,NEUTRAL,500007,167.69616617,16.251,47.690580000000004,3.903420000000001,0.0,0.0,5,71,RAW_CMIP6,EC-Earth3
HOT_DRY,2012,NEUTRAL,500008,130.1313942,11.435,22.767999999999997,2.5311636363636363,0.0,0.0,6,70,RAW_CMIP6,EC-Earth3
HOT_DRY,2012,NEUTRAL,500009,130.1313942,11.435,22.767999999999997,2.5311636363636363,0.0,0.0,6,70,RAW_CMIP6,EC-Earth3
HOT_DRY,2012,NEUTRAL,500201,167.69616617,16.251,47.690580000000004,3.903420000000001,0.0,0.0,5,71,RAW_CMIP6,EC-Earth3
HOT_DRY,2012,NEUTRAL,500202,130.1313942,11.435,22.767999999999997,2.5311636363636363,0.0,0.0,6,70,RAW_CMIP6,EC-Earth3
HOT_DRY,2012,NEUTRAL,500301,130.1313942,11.435,22.767999999999997,2.5311636363636363,0.0,0.0,6,70,RAW_CMIP6,EC-Earth3
RAINY,2013,NEUTRAL,500001,589.2908015,27.41,58.75470000000001,4.85973304347826,0.0,0.0,30,37,RAW_CMIP6,EC-Earth3
RAINY,2013,NEUTRAL,500002,1262.048926,26.571,97.285,8.461984353741498,0.0,0.0,67,23,RAW_CMIP6,EC-Earth3
RAINY,2013,NEUTRAL,500003,589.2908015,27.41,58.75470000000001,4.85973304347826,0.0,0.0,30,37,RAW_CMIP6,EC-Earth3
RAINY,2013,NEUTRAL,500004,886.4572230000001,31.005,81.5205,6.275750724637681,0.0,0.0,37,20,RAW_CMIP6,EC-Earth3
RAINY,2013,NEUTRAL,500005,886.4572230000001,31.005,81.5205,6.275750724637681,136.29600000000002,0.0,37,20,RAW_CMIP6,EC-Earth3
RAINY,2013,NEUTRAL,500006,886.4572230000001,31.005,81.5205,6.275750724637681,136.29600000000002,0.0,37,20,RAW_CMIP6,EC-Earth3
RAINY,2013,NEUTRAL,500007,886.4572230000001,31.005,81.5205,6.275750724637681,155.228,0.0,37,20,RAW_CMIP6,EC-Earth3
RAINY,2013,NEUTRAL,500008,589.2908015,27.41,58.75470000000001,4.85973304347826,187.44099999999997,52.589,30,37,RAW_CMIP6,EC-Earth3
RAINY,2013,NEUTRAL,500009,589.2908015,27.41,58.75470000000001,4.85973304347826,135.196,52.589,30,37,RAW_CMIP6,EC-Earth3
RAINY,2013,NEUTRAL,500201,886.4572230000001,31.005,81.5205,6.275750724637681,0.0,0.0,37,20,RAW_CMIP6,EC-Earth3
RAINY,2013,NEUTRAL,500202,589.2908015,27.41,58.75470000000001,4.85973304347826,0.0,0.0,30,37,RAW_CMIP6,EC-Earth3
RAINY,2013,NEUTRAL,500301,589.2908015,27.41,58.75470000000001,4.85973304347826,0.0,0.0,30,37,RAW_CMIP6,EC-Earth3
HOT_DRY,2013,NEUTRAL,500001,163.7569005,17.683,50.9777,2.7891116279069763,0.0,0.0,10,27,RAW_CMIP6,EC-Earth3
HOT_DRY,2013,NEUTRAL,500002,269.95437929999997,22.319,84.4901,4.416698,0.0,0.0,27,23,RAW_CMIP6,EC-Earth3
HOT_DRY,2013,NEUTRAL,500003,163.7569005,17.683,50.9777,2.7891116279069763,0.0,0.0,10,27,RAW_CMIP6,EC-Earth3
HOT_DRY,2013,NEUTRAL,500004,199.97917399999997,22.511,69.9935,3.84998,0.0,0.0,22,29,RAW_CMIP6,EC-Earth3
HOT_DRY,2013,NEUTRAL,500005,199.97917399999997,22.511,69.9935,3.84998,44.576,0.0,22,29,RAW_CMIP6,EC-Earth3
HOT_DRY,2013,NEUTRAL,500006,199.97917399999997,22.511,69.9935,3.84998,44.576,0.0,22,29,RAW_CMIP6,EC-Earth3
HOT_DRY,2013,NEUTRAL,500007,199.97917399999997,22.511,69.9935,3.84998,44.576,0.0,22,29,RAW_CMIP6,EC-Earth3
HOT_DRY,2013,NEUTRAL,500008,163.7569005,17.683,50.9777,2.7891116279069763,33.341,0.0,10,27,RAW_CMIP6,EC-Earth3
HOT_DRY,2013,NEUTRAL,500009,163.7569005,17.683,50.9777,2.7891116279069763,33.341,0.0,10,27,RAW_CMIP6,EC-Earth3
HOT_DRY,2013,NEUTRAL,500201,199.97917399999997,22.511,69.9935,3.84998,0.0,0.0,22,29,RAW_CMIP6,EC-Earth3
HOT_DRY,2013,NEUTRAL,500202,163.7569005,17.683,50.9777,2.7891116279069763,0.0,0.0,10,27,RAW_CMIP6,EC-Earth3
HOT_DRY,2013,NEUTRAL,500301,163.7569005,17.683,50.9777,2.7891116279069763,0.0,0.0,10,27,RAW_CMIP6,EC-Earth3
RAINY,2014,TRANSITION_UNCLASSIFIED,500001,484.37898799999994,22.205,60.73819999999999,4.59897052631579,0.0,0.0,23,29,RAW_CMIP6,EC-Earth3
RAINY,2014,TRANSITION_UNCLASSIFIED,500002,1218.517527,45.057,103.16760000000001,8.338391666666666,45.057,0.0,27,21,RAW_CMIP6,EC-Earth3
RAINY,2014,TRANSITION_UNCLASSIFIED,500003,484.37898799999994,22.205,60.73819999999999,4.59897052631579,0.0,0.0,23,29,RAW_CMIP6,EC-Earth3
RAINY,2014,TRANSITION_UNCLASSIFIED,500004,810.7788760000001,31.444,66.0359,6.0278599999999996,0.0,0.0,26,26,RAW_CMIP6,EC-Earth3
RAINY,2014,TRANSITION_UNCLASSIFIED,500005,810.7788760000001,31.444,66.0359,6.0278599999999996,101.38,0.0,26,26,RAW_CMIP6,EC-Earth3
RAINY,2014,TRANSITION_UNCLASSIFIED,500006,810.7788760000001,31.444,66.0359,6.0278599999999996,101.38,0.0,26,26,RAW_CMIP6,EC-Earth3
RAINY,2014,TRANSITION_UNCLASSIFIED,500007,810.7788760000001,31.444,66.0359,6.0278599999999996,119.859,0.0,26,26,RAW_CMIP6,EC-Earth3
RAINY,2014,TRANSITION_UNCLASSIFIED,500008,484.37898799999994,22.205,60.73819999999999,4.59897052631579,129.999,22.205,23,29,RAW_CMIP6,EC-Earth3
RAINY,2014,TRANSITION_UNCLASSIFIED,500009,484.37898799999994,22.205,60.73819999999999,4.59897052631579,90.16399999999999,22.205,23,29,RAW_CMIP6,EC-Earth3
RAINY,2014,TRANSITION_UNCLASSIFIED,500201,810.7788760000001,31.444,66.0359,6.0278599999999996,0.0,0.0,26,26,RAW_CMIP6,EC-Earth3
RAINY,2014,TRANSITION_UNCLASSIFIED,500202,484.37898799999994,22.205,60.73819999999999,4.59897052631579,0.0,0.0,23,29,RAW_CMIP6,EC-Earth3
RAINY,2014,TRANSITION_UNCLASSIFIED,500301,484.37898799999994,22.205,60.73819999999999,4.59897052631579,0.0,0.0,23,29,RAW_CMIP6,EC-Earth3
RAINY,1981,NEUTRAL,500001,509.7499999999999,79.44,109.12,11.02608695652174,121.0,79.44,6,29,QDM_CMIP6,EC-Earth3
RAINY,1981,NEUTRAL,500002,829.4000000000001,71.21,138.98999999999998,11.297397260273971,71.21,71.21,9,13,QDM_CMIP6,EC-Earth3
RAINY,1981,NEUTRAL,500003,549.75,77.75,113.98,12.117555555555555,128.06,0.0,6,29,QDM_CMIP6,EC-Earth3
RAINY,1981,NEUTRAL,500004,578.0899999999999,55.57,131.95000000000002,11.275686274509804,149.98,0.0,7,19,QDM_CMIP6,EC-Earth3
RAINY,1981,NEUTRAL,500005,665.84,30.58,85.3,5.459327731092436,125.72999999999999,0.0,11,7,QDM_CMIP6,EC-Earth3
RAINY,1981,NEUTRAL,500006,693.61,27.34,83.71000000000001,5.457919999999999,114.7,0.0,11,6,QDM_CMIP6,EC-Earth3
RAINY,1981,NEUTRAL,500007,639.6400000000001,25.45,102.59,4.930551181102363,153.73,0.0,13,6,QDM_CMIP6,EC-Earth3
RAINY,1981,NEUTRAL,500008,789.44,26.86,61.24999999999999,4.814223602484471,83.86,26.86,35,3,QDM_CMIP6,EC-Earth3
RAINY,1981,NEUTRAL,500009,764.24,28.22,60.44,4.799102564102564,46.18,28.22,35,7,QDM_CMIP6,EC-Earth3
RAINY,1981,NEUTRAL,500201,519.71,46.85,175.1,10.419387755102042,46.85,0.0,6,20,QDM_CMIP6,EC-Earth3
RAINY,1981,NEUTRAL,500202,426.80999999999995,55.24,123.85999999999999,8.943191489361702,55.24,0.0,7,29,QDM_CMIP6,EC-Earth3
RAINY,1981,NEUTRAL,500301,516.28,67.65,118.88000000000002,9.437407407407408,67.65,0.0,7,14,QDM_CMIP6,EC-Earth3
HOT_DRY,1981,TRANSITION_UNCLASSIFIED,500001,40.68,27.66,27.66,9.6575,0.0,0.0,1,98,QDM_CMIP6,EC-Earth3
HOT_DRY,1981,TRANSITION_UNCLASSIFIED,500002,172.09000000000003,17.27,28.27,5.060909090909091,0.0,0.0,4,41,QDM_CMIP6,EC-Earth3
HOT_DRY,1981,TRANSITION_UNCLASSIFIED,500003,52.120000000000005,15.55,15.55,5.78,0.0,0.0,2,89,QDM_CMIP6,EC-Earth3
HOT_DRY,1981,TRANSITION_UNCLASSIFIED,500004,81.78,9.12,11.989999999999998,3.4740909090909096,0.0,0.0,2,41,QDM_CMIP6,EC-Earth3
HOT_DRY,1981,TRANSITION_UNCLASSIFIED,500005,183.59,7.58,15.39,2.6998360655737703,0.0,0.0,7,25,QDM_CMIP6,EC-Earth3
HOT_DRY,1981,TRANSITION_UNCLASSIFIED,500006,215.42000000000002,12.5,24.13,3.146349206349206,0.0,0.0,7,22,QDM_CMIP6,EC-Earth3
HOT_DRY,1981,TRANSITION_UNCLASSIFIED,500007,203.52999999999997,10.94,19.839999999999996,2.96,0.0,0.0,7,25,QDM_CMIP6,EC-Earth3
HOT_DRY,1981,TRANSITION_UNCLASSIFIED,500008,187.66,6.37,14.229999999999999,2.2842028985507246,0.0,0.0,8,24,QDM_CMIP6,EC-Earth3
HOT_DRY,1981,TRANSITION_UNCLASSIFIED,500009,174.78000000000003,5.88,14.82,2.25296875,0.0,0.0,8,24,QDM_CMIP6,EC-Earth3
HOT_DRY,1981,TRANSITION_UNCLASSIFIED,500201,108.77000000000001,20.93,26.200000000000003,7.115333333333335,0.0,0.0,2,41,QDM_CMIP6,EC-Earth3
HOT_DRY,1981,TRANSITION_UNCLASSIFIED,500202,61.87,31.24,31.24,9.959999999999999,0.0,0.0,2,117,QDM_CMIP6,EC-Earth3
HOT_DRY,1981,TRANSITION_UNCLASSIFIED,500301,59.1,23.04,23.04,5.494,0.0,0.0,2,80,QDM_CMIP6,EC-Earth3
RAINY,1982,EL_NINO,500001,623.6700000000001,46.81,74.83999999999999,9.552307692307691,46.81,0.0,6,15,QDM_CMIP6,EC-Earth3
RAINY,1982,EL_NINO,500002,1086.17,43.76,110.96000000000001,11.746086956521742,43.76,0.0,13,15,QDM_CMIP6,EC-Earth3
RAINY,1982,EL_NINO,500003,690.6,49.99,95.26,10.723125,94.7,0.0,6,15,QDM_CMIP6,EC-Earth3
RAINY,1982,EL_NINO,500004,756.8399999999999,52.23,109.78,10.744857142857146,52.23,0.0,10,15,QDM_CMIP6,EC-Earth3
RAINY,1982,EL_NINO,500005,803.6800000000001,27.6,69.81,6.090307692307692,48.06,0.0,27,8,QDM_CMIP6,EC-Earth3
RAINY,1982,EL_NINO,500006,829.23,24.23,67.72,6.047941176470588,43.36,0.0,28,8,QDM_CMIP6,EC-Earth3
RAINY,1982,EL_NINO,500007,746.5699999999999,22.47,58.14,5.405808823529412,22.47,0.0,29,8,QDM_CMIP6,EC-Earth3
RAINY,1982,EL_NINO,500008,865.7800000000001,16.57,50.91,5.225766871165645,73.59,0.0,41,7,QDM_CMIP6,EC-Earth3
RAINY,1982,EL_NINO,500009,847.17,17.89,50.269999999999996,5.239119496855346,64.03,0.0,41,7,QDM_CMIP6,EC-Earth3
RAINY,1982,EL_NINO,500201,591.21,42.44,83.03,8.429710144927537,42.44,0.0,10,16,QDM_CMIP6,EC-Earth3
RAINY,1982,EL_NINO,500202,491.34000000000003,31.65,61.41,7.561718750000001,0.0,0.0,6,16,QDM_CMIP6,EC-Earth3
RAINY,1982,EL_NINO,500301,606.03,38.11,68.85,8.412394366197182,0.0,0.0,6,15,QDM_CMIP6,EC-Earth3
HOT_DRY,1982,EL_NINO,500001,269.80000000000007,111.28,178.6,19.250000000000004,111.28,111.28,4,63,QDM_CMIP6,EC-Earth3
HOT_DRY,1982,EL_NINO,500002,185.88,25.82,43.61,5.7,0.0,0.0,10,31,QDM_CMIP6,EC-Earth3
HOT_DRY,1982,EL_NINO,500003,300.01,95.88,179.54,19.979333333333333,95.88,95.88,4,77,QDM_CMIP6,EC-Earth3
HOT_DRY,1982,EL_NINO,500004,159.64,20.68,37.89,6.5625,0.0,0.0,7,31,QDM_CMIP6,EC-Earth3
HOT_DRY,1982,EL_NINO,500005,222.27,15.8,45.519999999999996,4.304255319148936,0.0,0.0,10,30,QDM_CMIP6,EC-Earth3
HOT_DRY,1982,EL_NINO,500006,256.71000000000004,17.07,48.59,4.86204081632653,0.0,0.0,10,30,QDM_CMIP6,EC-Earth3
HOT_DRY,1982,EL_NINO,500007,281.65,23.97,66.63,5.45625,42.5,0.0,10,30,QDM_CMIP6,EC-Earth3
HOT_DRY,1982,EL_NINO,500008,247.64,23.74,52.57,3.6614999999999998,23.74,23.74,10,30,QDM_CMIP6,EC-Earth3
HOT_DRY,1982,EL_NINO,500009,241.19,27.39,59.29,3.7666666666666666,27.39,27.39,10,30,QDM_CMIP6,EC-Earth3
HOT_DRY,1982,EL_NINO,500201,334.78000000000003,57.77,109.56,13.891666666666666,57.77,0.0,10,31,QDM_CMIP6,EC-Earth3
HOT_DRY,1982,EL_NINO,500202,384.5999999999999,118.3,176.01,21.25722222222222,118.3,118.3,8,50,QDM_CMIP6,EC-Earth3
HOT_DRY,1982,EL_NINO,500301,351.43999999999994,97.16,152.71,18.28315789473684,97.16,97.16,8,37,QDM_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500001,893.22,43.5,100.81,11.06525,43.5,0.0,8,19,QDM_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500002,1096.04,48.93,113.51000000000002,11.264432989690723,92.39,0.0,18,11,QDM_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500003,1005.11,52.8,126.94,12.633037974683546,98.16999999999999,0.0,8,19,QDM_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500004,845.8299999999999,56.68,92.3,10.25890243902439,98.11,0.0,16,12,QDM_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500005,926.0799999999999,37.33,76.68,6.5318571428571435,85.25,37.33,43,6,QDM_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500006,957.1699999999998,36.41,77.68,6.6308391608391615,81.56,0.0,43,6,QDM_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500007,884.05,46.45,95.84,5.979794520547945,95.85,46.45,43,4,QDM_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500008,1046.06,18.33,55.77,6.047616279069766,89.94999999999999,0.0,72,3,QDM_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500009,1034.0500000000002,18.48,55.65,6.046588235294118,80.03,0.0,72,3,QDM_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500201,764.76,100.95,166.71000000000004,8.699540229885057,160.36,100.95,11,12,QDM_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500202,737.38,52.2,79.69000000000001,9.172911392405064,52.2,0.0,8,12,QDM_CMIP6,EC-Earth3
RAINY,1983,TRANSITION_UNCLASSIFIED,500301,877.46,46.7,81.22,9.255531914893616,46.7,0.0,9,12,QDM_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500001,214.45,72.02,72.02,9.72136363636364,72.02,0.0,3,57,QDM_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500002,295.2,30.26,71.28,8.036666666666665,0.0,0.0,8,28,QDM_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500003,236.66,48.2,56.98,9.856666666666667,48.2,0.0,3,57,QDM_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500004,332.15999999999997,120.83,120.83,13.632916666666665,120.83,120.83,5,57,QDM_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500005,284.64,22.85,57.900000000000006,4.487,22.85,0.0,11,28,QDM_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500006,316.93,23.38,62.19,4.949672131147541,23.38,0.0,11,28,QDM_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500007,342.15,26.08,86.4,5.347868852459017,86.30000000000001,0.0,11,28,QDM_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500008,256.09999999999997,9.97,32.8,3.1978571428571434,0.0,0.0,11,27,QDM_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500009,244.86,9.31,30.369999999999997,3.2304545454545455,0.0,0.0,11,27,QDM_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500201,419.40000000000003,65.19,177.67000000000002,16.570800000000002,173.45999999999998,0.0,6,56,QDM_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500202,358.91,106.29,106.29,16.24,106.29,106.29,5,57,QDM_CMIP6,EC-Earth3
HOT_DRY,1983,LA_NINA,500301,287.94,40.84,72.37,10.591111111111111,40.84,0.0,5,57,QDM_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500001,589.22,34.62,92.57999999999998,9.445967741935485,0.0,0.0,7,28,QDM_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500002,1266.75,52.86,138.08999999999997,12.386176470588236,99.49000000000001,0.0,21,12,QDM_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500003,646.46,41.88,108.2,10.356129032258064,0.0,0.0,7,28,QDM_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500004,703.41,36.64,108.96000000000001,10.444179104477612,0.0,0.0,11,13,QDM_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500005,791.19,21.94,75.38000000000001,6.012403100775194,42.67,0.0,24,5,QDM_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500006,820.9200000000001,20.35,72.98,5.895217391304348,20.35,0.0,29,5,QDM_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500007,721.9300000000001,16.86,58.33,5.224592592592592,0.0,0.0,29,5,QDM_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500008,833.8900000000001,16.65,62.03,4.892130177514793,71.68,0.0,57,7,QDM_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500009,820.51,17.0,62.19,4.9169090909090905,61.32,0.0,50,7,QDM_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500201,514.3499999999999,26.05,65.64,7.325652173913044,0.0,0.0,11,9,QDM_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500202,402.93000000000006,26.07,79.28,6.999642857142858,0.0,0.0,7,24,QDM_CMIP6,EC-Earth3
RAINY,1984,TRANSITION_UNCLASSIFIED,500301,517.37,29.67,88.27,7.494411764705882,0.0,0.0,11,23,QDM_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500001,153.44,41.68,48.25,9.466249999999999,41.68,0.0,3,99,QDM_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500002,158.01999999999998,18.35,46.37,5.886153846153847,0.0,0.0,4,41,QDM_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500003,227.82,40.76,65.8,11.324,0.0,0.0,3,99,QDM_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500004,225.3,28.69,64.36,9.275416666666667,0.0,0.0,5,49,QDM_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500005,250.67000000000002,19.69,57.47,4.437169811320754,19.69,0.0,11,23,QDM_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500006,280.69,21.34,61.730000000000004,4.829818181818181,21.34,0.0,11,23,QDM_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500007,297.24,30.25,86.04,5.125454545454546,75.5,0.0,11,23,QDM_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500008,236.85000000000002,11.64,35.9,3.385238095238096,0.0,0.0,16,33,QDM_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500009,230.25,10.9,33.34,3.375,0.0,0.0,16,33,QDM_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500201,341.14,79.86,182.11,16.119047619047624,186.14999999999998,0.0,5,44,QDM_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500202,255.92999999999998,74.65,108.14999999999999,16.75733333333333,124.48,0.0,4,90,QDM_CMIP6,EC-Earth3
HOT_DRY,1984,LA_NINA,500301,262.25,62.27,94.01,11.724545454545455,104.59,0.0,4,90,QDM_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500001,795.44,72.17,163.66000000000003,13.38728813559322,160.51,0.0,9,19,QDM_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500002,1136.01,61.89,126.89999999999999,12.461098901098904,113.78,0.0,9,16,QDM_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500003,829.61,70.63,156.67000000000002,13.738833333333334,170.21,0.0,9,19,QDM_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500004,930.89,60.26,181.04,14.246307692307692,207.51,0.0,5,17,QDM_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500005,905.4499999999999,32.53,108.28000000000002,6.921007751937984,199.03000000000003,0.0,27,13,QDM_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500006,917.5100000000001,28.95,100.11,6.869393939393939,161.01000000000002,0.0,27,12,QDM_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500007,803.03,23.54,80.74000000000001,5.978484848484849,103.59,0.0,37,13,QDM_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500008,934.5,25.06,79.8,5.543413173652695,224.89,25.06,54,3,QDM_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500009,920.7,26.2,81.41,5.614567901234568,191.19,26.2,48,3,QDM_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500201,685.72,40.7,115.53000000000002,10.27287878787879,0.0,0.0,5,17,QDM_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500202,582.73,49.62,112.37,10.198214285714286,49.62,0.0,8,19,QDM_CMIP6,EC-Earth3
RAINY,1985,TRANSITION_UNCLASSIFIED,500301,740.2900000000001,62.43,141.95999999999998,10.880746268656717,62.43,0.0,10,19,QDM_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500001,68.34,20.51,36.83,6.728,0.0,0.0,5,140,QDM_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500002,115.87,25.48,35.44,6.56764705882353,0.0,0.0,2,58,QDM_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500003,99.72,27.2,57.01,10.898888888888889,0.0,0.0,3,141,QDM_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500004,74.71,12.24,28.69,7.894444444444444,0.0,0.0,3,120,QDM_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500005,152.51999999999998,11.58,37.78,3.4636842105263166,0.0,0.0,7,50,QDM_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500006,166.34,12.43,40.11,3.535,0.0,0.0,7,17,QDM_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500007,186.92,17.23,54.86,4.13175,0.0,0.0,7,25,QDM_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500008,189.74,9.26,33.67,3.1086274509803915,0.0,0.0,7,26,QDM_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500009,180.18,9.48,31.180000000000003,3.2339130434782613,0.0,0.0,7,26,QDM_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500201,131.43,34.62,82.86,10.052307692307693,0.0,0.0,4,85,QDM_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500202,113.74000000000001,31.82,75.16,9.3775,0.0,0.0,5,130,QDM_CMIP6,EC-Earth3
HOT_DRY,1985,NEUTRAL,500301,124.07000000000001,27.58,68.06,7.69375,0.0,0.0,5,117,QDM_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500001,764.6600000000001,55.42,117.74000000000001,12.462131147540987,231.69,0.0,7,24,QDM_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500002,1102.63,46.78,119.06,12.628735632183906,87.31,0.0,24,18,QDM_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500003,767.3199999999999,53.82,116.85000000000001,12.481803278688526,101.45,0.0,7,18,QDM_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500004,836.0,53.84,107.5,13.229206349206349,97.01,0.0,14,18,QDM_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500005,822.79,29.7,74.06,6.907008547008547,94.73,0.0,32,8,QDM_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500006,842.02,26.71,71.19999999999999,6.718467741935484,68.77,0.0,32,6,QDM_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500007,737.31,21.65,58.199999999999996,5.856016260162601,80.47,0.0,34,6,QDM_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500008,909.4900000000001,21.5,68.03,5.293058823529412,193.76,21.5,61,2,QDM_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500009,891.88,22.33,68.75,5.304036144578314,171.89000000000001,22.33,61,3,QDM_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500201,622.76,35.85,77.03999999999999,9.77873015873016,0.0,0.0,13,18,QDM_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500202,563.6800000000001,37.55,80.05,9.729298245614036,0.0,0.0,7,24,QDM_CMIP6,EC-Earth3
RAINY,1986,TRANSITION_UNCLASSIFIED,500301,718.6500000000001,47.39,103.05000000000001,10.754090909090909,87.97,0.0,10,18,QDM_CMIP6,EC-Earth3
HOT_DRY,1986,EL_NINO,500001,197.90999999999997,54.67,89.53,17.899090909090912,54.67,0.0,2,70,QDM_CMIP6,EC-Earth3
HOT_DRY,1986,EL_NINO,500002,204.34,29.27,50.910000000000004,10.026,0.0,0.0,3,70,QDM_CMIP6,EC-Earth3
HOT_DRY,1986,EL_NINO,500003,220.29000000000002,51.67,89.18,18.29,95.6,0.0,3,70,QDM_CMIP6,EC-Earth3
