year,model,scenario,scale,regional_mean
2062.0,MIROC6,ssp585,dry,131.48714285714286
2063.0,MIROC6,ssp585,dry,306.96999999999997
2064.0,MIROC6,ssp585,dry,347.0607142857143
2065.0,MIROC6,ssp585,dry,176.22357142857143
2066.0,MIROC6,ssp585,dry,66.92214285714284
2067.0,MIROC6,ssp585,dry,362.8735714285714
2068.0,MIROC6,ssp585,dry,324.32642857142855
2069.0,MIROC6,ssp585,dry,187.33571428571432
2070.0,MIROC6,ssp585,dry,298.6907142857143
2071.0,MIROC6,ssp585,dry,96.08642857142857
2072.0,MIROC6,ssp585,dry,270.565
2073.0,MIROC6,ssp585,dry,326.6114285714285
2074.0,MIROC6,ssp585,dry,219.47642857142858
2075.0,MIROC6,ssp585,dry,239.3585714285714
2076.0,MIROC6,ssp585,dry,203.49142857142854
2077.0,MIROC6,ssp585,dry,129.3457142857143
2078.0,MIROC6,ssp585,dry,144.00857142857143
2079.0,MIROC6,ssp585,dry,206.88714285714286
2080.0,MIROC6,ssp585,dry,90.45142857142858
2081.0,MIROC6,ssp585,dry,323.67928571428575
2082.0,MIROC6,ssp585,dry,197.24357142857144
2083.0,MIROC6,ssp585,dry,234.43928571428572
2084.0,MIROC6,ssp585,dry,312.53999999999996
2085.0,MIROC6,ssp585,dry,219.0914285714286
2086.0,MIROC6,ssp585,dry,250.4164285714286
2087.0,MIROC6,ssp585,dry,200.88571428571427
2088.0,MIROC6,ssp585,dry,190.48214285714286
2089.0,MIROC6,ssp585,dry,207.8935714285714
2090.0,MIROC6,ssp585,dry,83.09142857142857
2091.0,MIROC6,ssp585,dry,131.1457142857143
2092.0,MIROC6,ssp585,dry,319.25999999999993
2093.0,MIROC6,ssp585,dry,176.57285714285715
2094.0,MIROC6,ssp585,dry,134.16785714285712
2095.0,MIROC6,ssp585,dry,246.5535714285714
2096.0,MIROC6,ssp585,dry,334.99142857142857
2097.0,MIROC6,ssp585,dry,277.01642857142855
2098.0,MIROC6,ssp585,dry,146.08928571428572
2099.0,MIROC6,ssp585,dry,382.92785714285714
1981.0,MRI-ESM2-0,ssp245,annual,1296.257142857143
1982.0,MRI-ESM2-0,ssp245,annual,1314.0964285714285
1983.0,MRI-ESM2-0,ssp245,annual,1484.095
1984.0,MRI-ESM2-0,ssp245,annual,1143.8371428571427
1985.0,MRI-ESM2-0,ssp245,annual,1612.8
1986.0,MRI-ESM2-0,ssp245,annual,1438.0185714285712
1987.0,MRI-ESM2-0,ssp245,annual,1284.6242857142859
1988.0,MRI-ESM2-0,ssp245,annual,1389.6357142857144
1989.0,MRI-ESM2-0,ssp245,annual,1403.3764285714285
1990.0,MRI-ESM2-0,ssp245,annual,1318.6935714285714
1991.0,MRI-ESM2-0,ssp245,annual,1491.5285714285712
1992.0,MRI-ESM2-0,ssp245,annual,1342.7549999999997
1993.0,MRI-ESM2-0,ssp245,annual,1323.4621428571427
1994.0,MRI-ESM2-0,ssp245,annual,1042.9099999999999
1995.0,MRI-ESM2-0,ssp245,annual,2004.2628571428572
1996.0,MRI-ESM2-0,ssp245,annual,1126.3071428571432
1997.0,MRI-ESM2-0,ssp245,annual,957.8428571428573
1998.0,MRI-ESM2-0,ssp245,annual,1658.22
1999.0,MRI-ESM2-0,ssp245,annual,939.6307142857142
2000.0,MRI-ESM2-0,ssp245,annual,1161.7450000000001
2001.0,MRI-ESM2-0,ssp245,annual,2176.359285714286
2002.0,MRI-ESM2-0,ssp245,annual,987.257857142857
2003.0,MRI-ESM2-0,ssp245,annual,967.5842857142856
2004.0,MRI-ESM2-0,ssp245,annual,923.2657142857142
2005.0,MRI-ESM2-0,ssp245,annual,1311.6107142857143
2006.0,MRI-ESM2-0,ssp245,annual,1216.7292857142857
2007.0,MRI-ESM2-0,ssp245,annual,914.4207142857142
2008.0,MRI-ESM2-0,ssp245,annual,1679.9492857142857
2009.0,MRI-ESM2-0,ssp245,annual,1437.4428571428573
2010.0,MRI-ESM2-0,ssp245,annual,1419.7185714285715
2011.0,MRI-ESM2-0,ssp245,annual,1294.7385714285713
2012.0,MRI-ESM2-0,ssp245,annual,1249.8178571428568
2013.0,MRI-ESM2-0,ssp245,annual,1208.2821428571428
2014.0,MRI-ESM2-0,ssp245,annual,1183.7792857142856
2015.0,MRI-ESM2-0,ssp245,annual,913.0107142857144
2016.0,MRI-ESM2-0,ssp245,annual,1635.5207142857143
2017.0,MRI-ESM2-0,ssp245,annual,2248.3042857142855
2018.0,MRI-ESM2-0,ssp245,annual,918.6114285714285
2019.0,MRI-ESM2-0,ssp245,annual,1364.195714285714
2020.0,MRI-ESM2-0,ssp245,annual,1448.4078571428574
2021.0,MRI-ESM2-0,ssp245,annual,1161.065
2022.0,MRI-ESM2-0,ssp245,annual,1388.8185714285714
2023.0,MRI-ESM2-0,ssp245,annual,1223.347857142857
2024.0,MRI-ESM2-0,ssp245,annual,1290.6971428571428
2025.0,MRI-ESM2-0,ssp245,annual,1555.6821428571427
2026.0,MRI-ESM2-0,ssp245,annual,1773.907857142857
2027.0,MRI-ESM2-0,ssp245,annual,1540.2207142857144
2028.0,MRI-ESM2-0,ssp245,annual,1762.9778571428574
2029.0,MRI-ESM2-0,ssp245,annual,1254.9157142857143
2030.0,MRI-ESM2-0,ssp245,annual,1386.9007142857142
2031.0,MRI-ESM2-0,ssp245,annual,1734.7535714285714
2032.0,MRI-ESM2-0,ssp245,annual,827.5085714285714
2033.0,MRI-ESM2-0,ssp245,annual,1353.9378571428572
2034.0,MRI-ESM2-0,ssp245,annual,1536.4128571428573
2035.0,MRI-ESM2-0,ssp245,annual,1521.2257142857143
2036.0,MRI-ESM2-0,ssp245,annual,1443.7428571428572
2037.0,MRI-ESM2-0,ssp245,annual,1241.0028571428572
2038.0,MRI-ESM2-0,ssp245,annual,1009.8992857142858
2039.0,MRI-ESM2-0,ssp245,annual,1309.362142857143
2040.0,MRI-ESM2-0,ssp245,annual,1454.572142857143
2041.0,MRI-ESM2-0,ssp245,annual,1439.8235714285713
2042.0,MRI-ESM2-0,ssp245,annual,2079.421428571429
2043.0,MRI-ESM2-0,ssp245,annual,1228.3757142857141
2044.0,MRI-ESM2-0,ssp245,annual,950.4292857142858
2045.0,MRI-ESM2-0,ssp245,annual,1181.2307142857146
2046.0,MRI-ESM2-0,ssp245,annual,1147.6278571428572
2047.0,MRI-ESM2-0,ssp245,annual,980.2121428571429
2048.0,MRI-ESM2-0,ssp245,annual,977.7414285714284
2049.0,MRI-ESM2-0,ssp245,annual,1178.49
2050.0,MRI-ESM2-0,ssp245,annual,1145.367857142857
2051.0,MRI-ESM2-0,ssp245,annual,1110.1435714285715
2052.0,MRI-ESM2-0,ssp245,annual,1084.572857142857
2053.0,MRI-ESM2-0,ssp245,annual,1198.1878571428572
2054.0,MRI-ESM2-0,ssp245,annual,1408.36
2055.0,MRI-ESM2-0,ssp245,annual,1154.0549999999998
2056.0,MRI-ESM2-0,ssp245,annual,1106.0285714285715
2057.0,MRI-ESM2-0,ssp245,annual,1418.0614285714287
2058.0,MRI-ESM2-0,ssp245,annual,904.4485714285713
2059.0,MRI-ESM2-0,ssp245,annual,891.2192857142857
2060.0,MRI-ESM2-0,ssp245,annual,978.1214285714285
2061.0,MRI-ESM2-0,ssp245,annual,1016.3199999999999
2062.0,MRI-ESM2-0,ssp245,annual,1385.8021428571428
2063.0,MRI-ESM2-0,ssp245,annual,1556.345714285714
2064.0,MRI-ESM2-0,ssp245,annual,1299.9992857142859
2065.0,MRI-ESM2-0,ssp245,annual,1370.8264285714286
2066.0,MRI-ESM2-0,ssp245,annual,1534.4778571428571
2067.0,MRI-ESM2-0,ssp245,annual,1297.3692857142855
2068.0,MRI-ESM2-0,ssp245,annual,1395.5671428571425
2069.0,MRI-ESM2-0,ssp245,annual,1460.567142857143
2070.0,MRI-ESM2-0,ssp245,annual,1297.2264285714284
2071.0,MRI-ESM2-0,ssp245,annual,944.8064285714285
2072.0,MRI-ESM2-0,ssp245,annual,1383.1785714285713
2073.0,MRI-ESM2-0,ssp245,annual,1257.625
2074.0,MRI-ESM2-0,ssp245,annual,1007.1307142857144
2075.0,MRI-ESM2-0,ssp245,annual,1134.4064285714285
2076.0,MRI-ESM2-0,ssp245,annual,1776.535714285714
2077.0,MRI-ESM2-0,ssp245,annual,1007.3900000000001
2078.0,MRI-ESM2-0,ssp245,annual,841.0057142857142
2079.0,MRI-ESM2-0,ssp245,annual,1309.195
2080.0,MRI-ESM2-0,ssp245,annual,842.1285714285714
2081.0,MRI-ESM2-0,ssp245,annual,1348.7849999999999
2082.0,MRI-ESM2-0,ssp245,annual,1251.419285714286
2083.0,MRI-ESM2-0,ssp245,annual,923.0228571428571
2084.0,MRI-ESM2-0,ssp245,annual,1225.3957142857143
2085.0,MRI-ESM2-0,ssp245,annual,1401.6378571428572
2086.0,MRI-ESM2-0,ssp245,annual,1329.6314285714286
2087.0,MRI-ESM2-0,ssp245,annual,1118.497142857143
2088.0,MRI-ESM2-0,ssp245,annual,1237.4185714285716
2089.0,MRI-ESM2-0,ssp245,annual,892.3028571428571
2090.0,MRI-ESM2-0,ssp245,annual,1143.8521428571428
2091.0,MRI-ESM2-0,ssp245,annual,1982.9771428571428
2092.0,MRI-ESM2-0,ssp245,annual,937.1307142857142
2093.0,MRI-ESM2-0,ssp245,annual,964.6664285714286
2094.0,MRI-ESM2-0,ssp245,annual,1529.7514285714283
2095.0,MRI-ESM2-0,ssp245,annual,961.2750000000002
2096.0,MRI-ESM2-0,ssp245,annual,953.5764285714286
2097.0,MRI-ESM2-0,ssp245,annual,1417.9599999999998
2098.0,MRI-ESM2-0,ssp245,annual,718.2928571428572
2099.0,MRI-ESM2-0,ssp245,annual,1232.2178571428572
2100.0,MRI-ESM2-0,ssp245,annual,1363.1428571428573
1981.0,MRI-ESM2-0,ssp245,wet,1185.277142857143
1982.0,MRI-ESM2-0,ssp245,wet,1151.7657142857145
1983.0,MRI-ESM2-0,ssp245,wet,1173.4485714285713
1984.0,MRI-ESM2-0,ssp245,wet,1061.3128571428572
1985.0,MRI-ESM2-0,ssp245,wet,1440.7092857142857
1986.0,MRI-ESM2-0,ssp245,wet,1185.1907142857142
1987.0,MRI-ESM2-0,ssp245,wet,1065.8914285714286
1988.0,MRI-ESM2-0,ssp245,wet,1161.6621428571427
1989.0,MRI-ESM2-0,ssp245,wet,1278.5135714285714
1990.0,MRI-ESM2-0,ssp245,wet,1032.565
1991.0,MRI-ESM2-0,ssp245,wet,1179.712142857143
1992.0,MRI-ESM2-0,ssp245,wet,1225.212142857143
1993.0,MRI-ESM2-0,ssp245,wet,1044.5321428571426
1994.0,MRI-ESM2-0,ssp245,wet,909.5892857142859
1995.0,MRI-ESM2-0,ssp245,wet,1855.1407142857145
1996.0,MRI-ESM2-0,ssp245,wet,1021.4585714285715
1997.0,MRI-ESM2-0,ssp245,wet,806.1714285714285
1998.0,MRI-ESM2-0,ssp245,wet,1449.5692857142853
1999.0,MRI-ESM2-0,ssp245,wet,750.5607142857144
2000.0,MRI-ESM2-0,ssp245,wet,976.1178571428574
2001.0,MRI-ESM2-0,ssp245,wet,1962.1928571428568
2002.0,MRI-ESM2-0,ssp245,wet,902.1714285714286
2003.0,MRI-ESM2-0,ssp245,wet,866.8599999999999
2004.0,MRI-ESM2-0,ssp245,wet,815.8328571428572
2005.0,MRI-ESM2-0,ssp245,wet,1177.4214285714286
2006.0,MRI-ESM2-0,ssp245,wet,1071.6207142857145
2007.0,MRI-ESM2-0,ssp245,wet,849.9442857142858
2008.0,MRI-ESM2-0,ssp245,wet,1514.2728571428574
2009.0,MRI-ESM2-0,ssp245,wet,1367.1142857142859
2010.0,MRI-ESM2-0,ssp245,wet,1166.527857142857
2011.0,MRI-ESM2-0,ssp245,wet,1160.5164285714286
2012.0,MRI-ESM2-0,ssp245,wet,1127.3221428571428
2013.0,MRI-ESM2-0,ssp245,wet,1152.32
2014.0,MRI-ESM2-0,ssp245,wet,1016.7871428571426
2015.0,MRI-ESM2-0,ssp245,wet,802.8492857142857
2016.0,MRI-ESM2-0,ssp245,wet,1299.9807142857142
2017.0,MRI-ESM2-0,ssp245,wet,1920.882142857143
2018.0,MRI-ESM2-0,ssp245,wet,635.7114285714285
2019.0,MRI-ESM2-0,ssp245,wet,1230.7628571428572
2020.0,MRI-ESM2-0,ssp245,wet,1316.3628571428574
2021.0,MRI-ESM2-0,ssp245,wet,1007.805
2022.0,MRI-ESM2-0,ssp245,wet,1241.3557142857142
2023.0,MRI-ESM2-0,ssp245,wet,1073.2392857142856
2024.0,MRI-ESM2-0,ssp245,wet,1025.4928571428572
2025.0,MRI-ESM2-0,ssp245,wet,1326.345714285714
2026.0,MRI-ESM2-0,ssp245,wet,1484.5499999999997
2027.0,MRI-ESM2-0,ssp245,wet,1240.007857142857
2028.0,MRI-ESM2-0,ssp245,wet,1560.7900000000002
2029.0,MRI-ESM2-0,ssp245,wet,1141.803571428571
2030.0,MRI-ESM2-0,ssp245,wet,1103.875
2031.0,MRI-ESM2-0,ssp245,wet,1483.215
2032.0,MRI-ESM2-0,ssp245,wet,720.3435714285714
2033.0,MRI-ESM2-0,ssp245,wet,1099.835
2034.0,MRI-ESM2-0,ssp245,wet,1350.355
2035.0,MRI-ESM2-0,ssp245,wet,1357.1164285714287
2036.0,MRI-ESM2-0,ssp245,wet,1379.5707142857143
2037.0,MRI-ESM2-0,ssp245,wet,1109.5585714285714
2038.0,MRI-ESM2-0,ssp245,wet,904.0785714285714
2039.0,MRI-ESM2-0,ssp245,wet,1163.2892857142856
2040.0,MRI-ESM2-0,ssp245,wet,1239.002142857143
2041.0,MRI-ESM2-0,ssp245,wet,1250.7535714285714
2042.0,MRI-ESM2-0,ssp245,wet,1286.4971428571428
2043.0,MRI-ESM2-0,ssp245,wet,1183.197142857143
2044.0,MRI-ESM2-0,ssp245,wet,784.1142857142858
2045.0,MRI-ESM2-0,ssp245,wet,1028.8978571428572
2046.0,MRI-ESM2-0,ssp245,wet,851.3385714285714
2047.0,MRI-ESM2-0,ssp245,wet,904.5578571428572
2048.0,MRI-ESM2-0,ssp245,wet,866.1585714285715
2049.0,MRI-ESM2-0,ssp245,wet,915.2892857142857
2050.0,MRI-ESM2-0,ssp245,wet,981.4092857142857
2051.0,MRI-ESM2-0,ssp245,wet,993.9871428571429
2052.0,MRI-ESM2-0,ssp245,wet,973.8114285714285
2053.0,MRI-ESM2-0,ssp245,wet,1021.417142857143
2054.0,MRI-ESM2-0,ssp245,wet,1200.775
2055.0,MRI-ESM2-0,ssp245,wet,1065.4585714285715
2056.0,MRI-ESM2-0,ssp245,wet,910.3107142857142
2057.0,MRI-ESM2-0,ssp245,wet,1195.652857142857
2058.0,MRI-ESM2-0,ssp245,wet,754.147142857143
2059.0,MRI-ESM2-0,ssp245,wet,825.3692857142859
2060.0,MRI-ESM2-0,ssp245,wet,869.3435714285714
2061.0,MRI-ESM2-0,ssp245,wet,757.3221428571429
2062.0,MRI-ESM2-0,ssp245,wet,1015.0871428571429
2063.0,MRI-ESM2-0,ssp245,wet,1154.7571428571428
2064.0,MRI-ESM2-0,ssp245,wet,1052.8528571428571
2065.0,MRI-ESM2-0,ssp245,wet,1180.3357142857144
2066.0,MRI-ESM2-0,ssp245,wet,1386.17
2067.0,MRI-ESM2-0,ssp245,wet,1231.7921428571428
2068.0,MRI-ESM2-0,ssp245,wet,1250.927142857143
2069.0,MRI-ESM2-0,ssp245,wet,1160.987142857143
2070.0,MRI-ESM2-0,ssp245,wet,1162.172142857143
2071.0,MRI-ESM2-0,ssp245,wet,752.2578571428572
2072.0,MRI-ESM2-0,ssp245,wet,1322.8985714285714
2073.0,MRI-ESM2-0,ssp245,wet,1189.4285714285713
2074.0,MRI-ESM2-0,ssp245,wet,859.3921428571429
2075.0,MRI-ESM2-0,ssp245,wet,956.0078571428573
2076.0,MRI-ESM2-0,ssp245,wet,1622.6207142857145
2077.0,MRI-ESM2-0,ssp245,wet,851.6800000000001
2078.0,MRI-ESM2-0,ssp245,wet,764.6107142857143
2079.0,MRI-ESM2-0,ssp245,wet,1178.1478571428572
2080.0,MRI-ESM2-0,ssp245,wet,652.7257142857143
2081.0,MRI-ESM2-0,ssp245,wet,1098.5707142857143
2082.0,MRI-ESM2-0,ssp245,wet,1168.5821428571428
2083.0,MRI-ESM2-0,ssp245,wet,655.7607142857142
2084.0,MRI-ESM2-0,ssp245,wet,1117.6842857142858
2085.0,MRI-ESM2-0,ssp245,wet,1160.4092857142857
2086.0,MRI-ESM2-0,ssp245,wet,1117.2050000000002
2087.0,MRI-ESM2-0,ssp245,wet,977.7535714285715
2088.0,MRI-ESM2-0,ssp245,wet,1031.6335714285715
2089.0,MRI-ESM2-0,ssp245,wet,739.6757142857144
2090.0,MRI-ESM2-0,ssp245,wet,936.4721428571429
2091.0,MRI-ESM2-0,ssp245,wet,1855.5028571428572
2092.0,MRI-ESM2-0,ssp245,wet,814.2335714285715
2093.0,MRI-ESM2-0,ssp245,wet,801.402142857143
2094.0,MRI-ESM2-0,ssp245,wet,1150.9271428571428
2095.0,MRI-ESM2-0,ssp245,wet,855.1907142857143
2096.0,MRI-ESM2-0,ssp245,wet,848.0985714285713
2097.0,MRI-ESM2-0,ssp245,wet,1262.7492857142854
2098.0,MRI-ESM2-0,ssp245,wet,599.9492857142857
2099.0,MRI-ESM2-0,ssp245,wet,1177.0128571428572
2100.0,MRI-ESM2-0,ssp245,wet,1248.2442857142858
1981.0,MRI-ESM2-0,ssp245,dry,155.205
1982.0,MRI-ESM2-0,ssp245,dry,304.36785714285713
1983.0,MRI-ESM2-0,ssp245,dry,104.00357142857142
1984.0,MRI-ESM2-0,ssp245,dry,146.47214285714287
1985.0,MRI-ESM2-0,ssp245,dry,292.26642857142855
1986.0,MRI-ESM2-0,ssp245,dry,66.3607142857143
1987.0,MRI-ESM2-0,ssp245,dry,368.5578571428572
1988.0,MRI-ESM2-0,ssp245,dry,133.155
1989.0,MRI-ESM2-0,ssp245,dry,222.34357142857144
1990.0,MRI-ESM2-0,ssp245,dry,306.8814285714285
1991.0,MRI-ESM2-0,ssp245,dry,183.46571428571426
1992.0,MRI-ESM2-0,ssp245,dry,191.46714285714285
1993.0,MRI-ESM2-0,ssp245,dry,222.45928571428567
1994.0,MRI-ESM2-0,ssp245,dry,154.71
1995.0,MRI-ESM2-0,ssp245,dry,71.69857142857143
1996.0,MRI-ESM2-0,ssp245,dry,122.64642857142857
1997.0,MRI-ESM2-0,ssp245,dry,257.51071428571424
1998.0,MRI-ESM2-0,ssp245,dry,174.04285714285717
1999.0,MRI-ESM2-0,ssp245,dry,167.41571428571427
2000.0,MRI-ESM2-0,ssp245,dry,222.59428571428572
2001.0,MRI-ESM2-0,ssp245,dry,113.3992857142857
2002.0,MRI-ESM2-0,ssp245,dry,107.97500000000001
2003.0,MRI-ESM2-0,ssp245,dry,93.22714285714285
2004.0,MRI-ESM2-0,ssp245,dry,150.83214285714286
2005.0,MRI-ESM2-0,ssp245,dry,121.02285714285713
2006.0,MRI-ESM2-0,ssp245,dry,70.10857142857142
2007.0,MRI-ESM2-0,ssp245,dry,177.81357142857146
2008.0,MRI-ESM2-0,ssp245,dry,62.78928571428572
2009.0,MRI-ESM2-0,ssp245,dry,132.61285714285714
2010.0,MRI-ESM2-0,ssp245,dry,192.89357142857145
2011.0,MRI-ESM2-0,ssp245,dry,173.42428571428567
2012.0,MRI-ESM2-0,ssp245,dry,84.0007142857143
2013.0,MRI-ESM2-0,ssp245,dry,145.51642857142858
2014.0,MRI-ESM2-0,ssp245,dry,119.0592857142857
2015.0,MRI-ESM2-0,ssp245,dry,335.64571428571435
2016.0,MRI-ESM2-0,ssp245,dry,210.09
2017.0,MRI-ESM2-0,ssp245,dry,400.3892857142858
2018.0,MRI-ESM2-0,ssp245,dry,91.16571428571429
2019.0,MRI-ESM2-0,ssp245,dry,126.04857142857142
2020.0,MRI-ESM2-0,ssp245,dry,191.20142857142855
2021.0,MRI-ESM2-0,ssp245,dry,119.74857142857142
2022.0,MRI-ESM2-0,ssp245,dry,198.62999999999997
2023.0,MRI-ESM2-0,ssp245,dry,96.23642857142859
2024.0,MRI-ESM2-0,ssp245,dry,380.81
2025.0,MRI-ESM2-0,ssp245,dry,230.2528571428571
2026.0,MRI-ESM2-0,ssp245,dry,274.555
2027.0,MRI-ESM2-0,ssp245,dry,198.2757142857143
2028.0,MRI-ESM2-0,ssp245,dry,194.89000000000001
2029.0,MRI-ESM2-0,ssp245,dry,226.83714285714285
2030.0,MRI-ESM2-0,ssp245,dry,256.1592857142857
2031.0,MRI-ESM2-0,ssp245,dry,139.72357142857143
2032.0,MRI-ESM2-0,ssp245,dry,295.80785714285713
2033.0,MRI-ESM2-0,ssp245,dry,60.11357142857143
2034.0,MRI-ESM2-0,ssp245,dry,199.01357142857142
2035.0,MRI-ESM2-0,ssp245,dry,150.58785714285713
2036.0,MRI-ESM2-0,ssp245,dry,115.93999999999998
2037.0,MRI-ESM2-0,ssp245,dry,100.48071428571428
2038.0,MRI-ESM2-0,ssp245,dry,150.72714285714287
2039.0,MRI-ESM2-0,ssp245,dry,201.40500000000003
2040.0,MRI-ESM2-0,ssp245,dry,185.17428571428576
2041.0,MRI-ESM2-0,ssp245,dry,539.4185714285715
2042.0,MRI-ESM2-0,ssp245,dry,341.69500000000005
2043.0,MRI-ESM2-0,ssp245,dry,112.22571428571429
2044.0,MRI-ESM2-0,ssp245,dry,120.82928571428572
2045.0,MRI-ESM2-0,ssp245,dry,251.3457142857143
2046.0,MRI-ESM2-0,ssp245,dry,186.7328571428571
2047.0,MRI-ESM2-0,ssp245,dry,121.96214285714288
2048.0,MRI-ESM2-0,ssp245,dry,207.46642857142857
2049.0,MRI-ESM2-0,ssp245,dry,198.33642857142854
2050.0,MRI-ESM2-0,ssp245,dry,117.89714285714287
2051.0,MRI-ESM2-0,ssp245,dry,86.61642857142859
2052.0,MRI-ESM2-0,ssp245,dry,192.0092857142857
2053.0,MRI-ESM2-0,ssp245,dry,239.33500000000004
2054.0,MRI-ESM2-0,ssp245,dry,58.27785714285715
2055.0,MRI-ESM2-0,ssp245,dry,226.42857142857147
2056.0,MRI-ESM2-0,ssp245,dry,126.09785714285714
2057.0,MRI-ESM2-0,ssp245,dry,212.03785714285712
2058.0,MRI-ESM2-0,ssp245,dry,81.17857142857143
2059.0,MRI-ESM2-0,ssp245,dry,133.43571428571428
2060.0,MRI-ESM2-0,ssp245,dry,257.63500000000005
2061.0,MRI-ESM2-0,ssp245,dry,287.39785714285716
2062.0,MRI-ESM2-0,ssp245,dry,358.0171428571429
2063.0,MRI-ESM2-0,ssp245,dry,315.5328571428571
2064.0,MRI-ESM2-0,ssp245,dry,185.7657142857143
2065.0,MRI-ESM2-0,ssp245,dry,157.31
2066.0,MRI-ESM2-0,ssp245,dry,106.1257142857143
2067.0,MRI-ESM2-0,ssp245,dry,109.02857142857144
2068.0,MRI-ESM2-0,ssp245,dry,274.39214285714286
2069.0,MRI-ESM2-0,ssp245,dry,183.19142857142856
2070.0,MRI-ESM2-0,ssp245,dry,212.05999999999997
2071.0,MRI-ESM2-0,ssp245,dry,61.70214285714286
2072.0,MRI-ESM2-0,ssp245,dry,67.46714285714286
2073.0,MRI-ESM2-0,ssp245,dry,69.19928571428571
2074.0,MRI-ESM2-0,ssp245,dry,214.72857142857143
2075.0,MRI-ESM2-0,ssp245,dry,87.21428571428571
2076.0,MRI-ESM2-0,ssp245,dry,255.96357142857138
2077.0,MRI-ESM2-0,ssp245,dry,80.73142857142857
2078.0,MRI-ESM2-0,ssp245,dry,57.57714285714287
2079.0,MRI-ESM2-0,ssp245,dry,234.7807142857143
2080.0,MRI-ESM2-0,ssp245,dry,146.86642857142857
2081.0,MRI-ESM2-0,ssp245,dry,197.57357142857146
2082.0,MRI-ESM2-0,ssp245,dry,238.15928571428574
2083.0,MRI-ESM2-0,ssp245,dry,159.29500000000002
2084.0,MRI-ESM2-0,ssp245,dry,229.69785714285715
2085.0,MRI-ESM2-0,ssp245,dry,199.6764285714286
2086.0,MRI-ESM2-0,ssp245,dry,121.21785714285714
2087.0,MRI-ESM2-0,ssp245,dry,222.70214285714292
2088.0,MRI-ESM2-0,ssp245,dry,153.4185714285714
2089.0,MRI-ESM2-0,ssp245,dry,183.915
2090.0,MRI-ESM2-0,ssp245,dry,181.46785714285716
2091.0,MRI-ESM2-0,ssp245,dry,96.44857142857141
2092.0,MRI-ESM2-0,ssp245,dry,128.17571428571426
2093.0,MRI-ESM2-0,ssp245,dry,166.66500000000002
2094.0,MRI-ESM2-0,ssp245,dry,327.675
2095.0,MRI-ESM2-0,ssp245,dry,146.84357142857147
2096.0,MRI-ESM2-0,ssp245,dry,107.11714285714285
2097.0,MRI-ESM2-0,ssp245,dry,171.11714285714288
2098.0,MRI-ESM2-0,ssp245,dry,51.99571428571429
2099.0,MRI-ESM2-0,ssp245,dry,79.64142857142856
1981.0,MRI-ESM2-0,ssp585,annual,1296.257142857143
1982.0,MRI-ESM2-0,ssp585,annual,1314.0964285714285
1983.0,MRI-ESM2-0,ssp585,annual,1484.095
1984.0,MRI-ESM2-0,ssp585,annual,1143.8371428571427
1985.0,MRI-ESM2-0,ssp585,annual,1612.8
1986.0,MRI-ESM2-0,ssp585,annual,1438.0185714285712
1987.0,MRI-ESM2-0,ssp585,annual,1284.6242857142859
1988.0,MRI-ESM2-0,ssp585,annual,1389.6357142857144
1989.0,MRI-ESM2-0,ssp585,annual,1403.3764285714285
1990.0,MRI-ESM2-0,ssp585,annual,1318.6935714285714
1991.0,MRI-ESM2-0,ssp585,annual,1491.5285714285712
1992.0,MRI-ESM2-0,ssp585,annual,1342.7549999999997
1993.0,MRI-ESM2-0,ssp585,annual,1323.4621428571427
1994.0,MRI-ESM2-0,ssp585,annual,1042.9099999999999
1995.0,MRI-ESM2-0,ssp585,annual,2004.2628571428572
1996.0,MRI-ESM2-0,ssp585,annual,1126.3071428571432
1997.0,MRI-ESM2-0,ssp585,annual,957.8428571428573
1998.0,MRI-ESM2-0,ssp585,annual,1658.22
1999.0,MRI-ESM2-0,ssp585,annual,939.6307142857142
2000.0,MRI-ESM2-0,ssp585,annual,1161.7450000000001
2001.0,MRI-ESM2-0,ssp585,annual,2176.359285714286
2002.0,MRI-ESM2-0,ssp585,annual,987.257857142857
2003.0,MRI-ESM2-0,ssp585,annual,967.5842857142856
2004.0,MRI-ESM2-0,ssp585,annual,923.2657142857142
2005.0,MRI-ESM2-0,ssp585,annual,1311.6107142857143
2006.0,MRI-ESM2-0,ssp585,annual,1216.7292857142857
2007.0,MRI-ESM2-0,ssp585,annual,914.4207142857142
2008.0,MRI-ESM2-0,ssp585,annual,1679.9492857142857
2009.0,MRI-ESM2-0,ssp585,annual,1437.4428571428573
2010.0,MRI-ESM2-0,ssp585,annual,1419.7185714285715
2011.0,MRI-ESM2-0,ssp585,annual,1294.7385714285713
2012.0,MRI-ESM2-0,ssp585,annual,1249.8178571428568
2013.0,MRI-ESM2-0,ssp585,annual,1208.2821428571428
2014.0,MRI-ESM2-0,ssp585,annual,1183.7792857142856
2015.0,MRI-ESM2-0,ssp585,annual,1111.48
2016.0,MRI-ESM2-0,ssp585,annual,1433.3607142857143
2017.0,MRI-ESM2-0,ssp585,annual,758.9364285714288
2018.0,MRI-ESM2-0,ssp585,annual,1328.802857142857
2019.0,MRI-ESM2-0,ssp585,annual,1342.5421428571426
2020.0,MRI-ESM2-0,ssp585,annual,1423.8557142857142
2021.0,MRI-ESM2-0,ssp585,annual,1075.9621428571427
2022.0,MRI-ESM2-0,ssp585,annual,1017.7885714285715
2023.0,MRI-ESM2-0,ssp585,annual,1122.9399999999998
2024.0,MRI-ESM2-0,ssp585,annual,1382.6385714285716
