Scenario,Station,Index,n_models_available,n_sig_increasing,n_sig_decreasing,n_non_sig,median_sen_slope,median_Z,median_p_descriptive_only,sign_agreement_pct,sig_agreement_pct
SSP2-4.5,351002,R50mm,7,1,1,5,0.0,0.35477501536374967,0.342570317865998,100.0,71.42857142857143
SSP2-4.5,351002,R95p,7,1,1,5,0.0,0.21462239948933165,0.21654798347843174,42.857142857142854,71.42857142857143
SSP2-4.5,351002,R99p,7,0,1,6,0.0,-0.08612631584103102,0.09170524498713664,100.0,85.71428571428571
SSP2-4.5,351002,Rx1day,7,1,2,4,0.06294117647058783,0.17780225024255494,0.10891957351854108,57.142857142857146,57.142857142857146
SSP2-4.5,351002,Rx5day,7,2,1,4,0.7060000000000002,1.3385619598264797,0.13851222487671322,57.142857142857146,57.142857142857146
SSP2-4.5,351002,SDII,7,1,1,5,0.005459595959596146,0.10675493907027309,0.17745134171098698,57.142857142857146,71.42857142857143
SSP2-4.5,351003,CDD,7,0,4,3,-0.3333333333333333,-2.99966905326873,0.0027027309313838953,85.71428571428571,57.142857142857146
SSP2-4.5,351003,CWD,7,2,2,3,0.0,-1.1408948784021895,0.024872852233513994,42.857142857142854,42.857142857142854
SSP2-4.5,351003,PRCPTOT,7,1,2,4,0.052380952380953465,0.0,0.1912012441860803,57.142857142857146,57.142857142857146
SSP2-4.5,351003,R10mm,7,1,3,3,-0.16666666666666666,-1.4634703990738964,0.010067054216368505,57.142857142857146,42.857142857142854
SSP2-4.5,351003,R20mm,7,1,2,4,0.0,-0.6183486830054061,0.43099999596411265,42.857142857142854,57.142857142857146
SSP2-4.5,351003,R50mm,7,2,0,5,0.0,0.2173150301964069,0.12046966283384004,85.71428571428571,71.42857142857143
SSP2-4.5,351003,R95p,7,1,1,5,1.7700000000000002,0.7323892661306868,0.07925386789212188,57.142857142857146,71.42857142857143
SSP2-4.5,351003,R99p,7,0,1,6,0.0,0.08244373560004178,0.28536721739121085,85.71428571428571,85.71428571428571
SSP2-4.5,351003,Rx1day,7,0,1,6,0.46000000000000085,0.8634550900149345,0.18052377404031528,71.42857142857143,85.71428571428571
SSP2-4.5,351003,Rx5day,7,4,2,1,1.247368421052631,2.0081198179811133,0.036031605835668556,71.42857142857143,57.142857142857146
SSP2-4.5,351003,SDII,7,0,1,6,0.013878378378378464,0.5261161993650953,0.43736470178181763,57.142857142857146,85.71428571428571
SSP2-4.5,351004,CDD,7,2,5,0,-0.3333333333333333,-2.1911762130629424,0.0037319123812269354,71.42857142857143,71.42857142857143
SSP2-4.5,351004,CWD,7,2,3,2,0.0,0.0,0.02592660032412047,42.857142857142854,42.857142857142854
